数据说明：以下数据为您所选时间周期的相关指标，如需查看其他时间周期的数据，请重新选择后下载,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
所有终端,篮球专用灯,6,-,0.00%,0,0,1,0,0,0.0,1,2,5,100.00%,6,215953,1072
所有终端,吊灯,5,25.00%,0.00%,0,0,2,0,0,0.0,91,332,1473,44.52%,2854,191241,4583
所有终端,全光谱吸顶灯,4,300.00%,0.00%,0,0,1,0,0,0.0,11,292,175,61.54%,276,205985,1072
所有终端,护眼灯教室,4,-,25.00%,1,1,1,0,0,0.0,7,7,4,100.00%,2,280179,1072
所有终端,照明灯,4,-55.56%,0.00%,0,0,1,0,0,0.0,38,45,66,35.29%,97,215519,1072
所有终端,羽毛球场灯,4,-,0.00%,0,0,1,0,0,0.0,1,4,6,50.00%,4,271811,1072
所有终端,羽毛球场灯室内,4,-,0.00%,0,0,1,0,0,0.0,4,4,5,100.00%,3,245016,1072
所有终端,防弦目羽毛球馆工矿灯,4,-,0.00%,0,0,2,0,0,0.0,3,4,4,100.00%,2,264841,1072
所有终端,台球灯,3,-,0.00%,0,0,2,0,0,0.0,12,23,22,33.33%,31,220445,1072
所有终端,图书馆阅读桌灯,3,-,0.00%,0,0,3,0,0,0.0,100,318,10,0.00%,29,149948,1072
所有终端,教室护眼灯,3,50.00%,0.00%,0,0,2,0,0,0.0,6,27,11,66.67%,12,231999,1072
所有终端,羽毛球馆专用灯,3,50.00%,0.00%,0,0,2,0,0,0.0,6,6,14,25.00%,19,223248,1072
所有终端,防眩目球馆灯,3,-,0.00%,0,0,1,0,0,0.0,7,7,5,100.00%,6,215080,1072
所有终端,1.2转灯,2,-,0.00%,0,0,1,0,0,0.0,7,7,3,100.00%,3,260053,1072
所有终端,led灯条灯,2,-,0.00%,0,0,1,0,0,0.0,134,134,37,62.50%,60,204012,1072
所有终端,中山市晨普照明科技有限公司,2,-,0.00%,0,0,1,0,0,0.0,12,12,4,100.00%,3,255708,1072
所有终端,体育馆的灯,2,-,0.00%,0,0,2,0,0,0.0,6,8,6,0.00%,13,183448,1072
所有终端,全光谱护眼吸顶灯,2,-,0.00%,0,0,1,0,0,0.0,321,321,19,25.00%,35,199110,1072
所有终端,吸顶灯无频闪,2,-,0.00%,0,0,1,0,0,0.0,645,645,19,100.00%,51,127524,1072
所有终端,室内照明灯,2,-,0.00%,0,0,1,0,0,0.0,5,5,9,50.00%,10,225361,1072
所有终端,教室吊灯,2,-,0.00%,0,0,2,0,0,0.0,48,149,10,100.00%,18,197450,1072
所有终端,无影灯,2,100.00%,0.00%,0,0,1,0,0,0.0,95,95,33,30.00%,37,233150,1072
所有终端,球馆灯,2,-,0.00%,0,0,2,0,0,0.0,5,5,9,100.00%,8,249442,1072
所有终端,蓝球场灯,2,-,0.00%,0,0,1,0,0,0.0,5,5,9,33.33%,7,257076,1072
所有终端,金光谱吸顶灯,2,-,0.00%,0,0,1,0,0,0.0,12,12,5,100.00%,7,212109,1072
所有终端,防炫目球馆专用灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,10,100.00%,21,164362,1072
所有终端,2835透镜,1,-,0.00%,0,0,1,0,0,0.0,-,-,36,33.33%,98,145386,1072
所有终端,led格栅灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,11,0.00%,32,146575,1072
所有终端,led球馆灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,5,0.00%,3,286202,1072
所有终端,led长条吊灯,1,-,0.00%,0,0,1,0,0,0.0,10,10,12,100.00%,12,233150,1072
所有终端,led长条灯,1,-,0.00%,0,0,1,0,0,0.0,83,83,42,77.78%,71,202542,1187
所有终端,Куртки женские,1,0.00%,0.00%,0,0,1,0,0,0.0,4,4,3,0.00%,2,264841,1072
所有终端,светильник настольный,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,5,228338,1072
所有终端,LED吊灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED植物生长灯,2,100.00%,0.00%,0,0,1,0,0,0.0,488,488,0,-,0,0,1072
所有终端,LED长条灯,2,-,0.00%,0,0,1,0,0,0.0,52,66,0,-,0,0,1187
所有终端,UGR<19,2,-,0.00%,0,0,2,0,0,0.0,-,-,0,-,0,0,1072
所有终端,集成吊顶LED灯,2,0.00%,0.00%,0,0,1,0,0,0.0,296,296,0,-,0,0,1072
所有终端,LED 植物灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED条形灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED照明灯,1,-,0.00%,0,0,1,0,0,0.0,13,13,0,-,0,0,1072
所有终端,LED球场灯,1,-,0.00%,0,0,1,0,0,0.0,10,10,0,-,0,0,1072
所有终端,LED量子灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED长条,1,-,0.00%,0,0,1,0,0,0.0,43,43,0,-,0,0,1072
所有终端,LE嵌入式条形灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,L型小黑板,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,сушилка для белья,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,4,240531,1072
所有终端,хлебница,1,-,0.00%,0,0,1,0,0,0.0,-,-,3,0.00%,3,253695,1072
所有终端,一件代发,1,-,0.00%,0,0,1,0,0,0.0,59,59,2453,15.44%,3010,228338,1072
所有终端,书房吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,1448,1448,42,100.00%,103,127524,1072
所有终端,侧发光长条,1,-,0.00%,0,0,1,0,0,0.0,-,-,10,0.00%,22,162018,1072
所有终端,侨光 平板灯,1,-,0.00%,0,0,1,0,0,0.0,11,11,3,100.00%,2,276604,1072
所有终端,俄罗斯 面板灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,8,0.00%,20,166580,1072
所有终端,全光谱护眼灯,1,-,0.00%,0,0,1,0,0,0.0,360,360,49,75.00%,93,186213,1072
所有终端,全光谱护眼餐厅灯,1,-,0.00%,0,0,1,0,0,0.0,251,251,10,100.00%,26,154054,1072
所有终端,全光谱超薄吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,242,242,12,100.00%,23,188804,1072
所有终端,分体式太阳能仓库灯,1,-,0.00%,0,0,1,0,0,0.0,81,81,6,0.00%,11,192407,1072
所有终端,办公室灯,1,0.00%,0.00%,0,0,1,0,0,0.0,100,100,33,75.00%,57,206532,1072
所有终端,办公室灯具,1,-,0.00%,0,0,1,0,0,0.0,85,85,20,0.00%,59,148854,1072
所有终端,台球桌 吊灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,5,100.00%,8,204586,1072
所有终端,台球桌吊灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,5,0.00%,7,211392,1072
所有终端,台球桌批发,1,-,0.00%,0,0,1,0,0,0.0,85,85,41,66.67%,50,228178,1072
所有终端,合金长条板,1,-,0.00%,0,0,1,0,0,0.0,368,368,12,0.00%,35,142899,1072
所有终端,场地灯,1,-,0.00%,0,0,1,0,0,0.0,100,100,5,0.00%,10,194280,1072
所有终端,客斤吊顶灯,1,-,0.00%,0,0,1,0,0,0.0,18,18,10,0.00%,26,155019,1072
所有终端,室外吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,482,482,39,80.00%,96,165854,1072
所有终端,居家生活用品,1,-,0.00%,0,0,1,0,0,0.0,291,291,29,75.00%,53,181494,1072
所有终端,工厂灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,13,13,10,100.00%,14,209161,1072
所有终端,平板灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,177,44.44%,168,239813,1757
所有终端,平板灯掉杆套件,1,-,0.00%,0,0,1,0,0,0.0,252,252,8,100.00%,18,169361,1072
所有终端,教室灯黑板灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,3,0.00%,2,267504,1072
所有终端,斯诺克台灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,4,239083,1072
所有终端,无影台球氛围灯,1,-,0.00%,0,0,1,0,0,0.0,156,156,6,100.00%,12,187095,1072
所有终端,无缝对接长条灯,1,-,0.00%,0,0,1,0,0,0.0,95,95,6,100.00%,8,202840,1072
所有终端,智能学习机台灯,1,-,0.00%,0,0,1,0,0,0.0,94,94,9,0.00%,23,160377,1072
所有终端,板灯,1,-,0.00%,0,0,1,0,0,0.0,94,94,5,100.00%,7,214413,1072
所有终端,桌球灯或者台球灯,1,-,0.00%,0,0,1,0,0,0.0,46,46,4,100.00%,6,219861,1072
所有终端,植物灯光源,1,-,0.00%,0,0,1,0,0,0.0,76,76,5,100.00%,11,189221,1072
所有终端,植物蓝牙生长灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,100.00%,6,218260,1072
所有终端,深圳市时迈医疗,1,-,0.00%,0,0,1,0,0,0.0,6,6,3,0.00%,2,284087,1072
所有终端,照明厂家,1,-,0.00%,0,0,1,0,0,0.0,46,46,7,0.00%,17,172592,1072
所有终端,照明灯 工厂灯,1,-,0.00%,0,0,1,0,0,0.0,38,38,11,100.00%,20,193167,1072
所有终端,照明灯室内,1,-,0.00%,0,0,1,0,0,0.0,-,-,9,0.00%,15,205985,1072
所有终端,球场灯室内,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,5,224494,1072
所有终端,球场灯照明灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,4,4,11,50.00%,25,184854,1072
所有终端,电子机构,1,-,0.00%,0,0,1,0,0,0.0,85,85,6,100.00%,14,181494,1072
所有终端,直发光面板灯套件,1,-,0.00%,0,0,1,0,0,0.0,-,-,10,100.00%,15,176727,1072
所有终端,篮球体育馆专用灯,1,-,0.00%,0,0,1,0,0,0.0,1,1,3,100.00%,3,253695,1072
所有终端,篮球场灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,3,0.00%,3,250010,1072
所有终端,篮球场照明灯,1,-,0.00%,0,0,1,0,0,0.0,4,4,4,100.00%,5,226377,1072
所有终端,线条格栅灯套件,1,-,0.00%,0,0,1,0,0,0.0,-,-,7,0.00%,13,182483,1072
所有终端,英式灯,1,-,0.00%,0,0,1,0,0,0.0,336,336,12,100.00%,35,141596,1072
所有终端,薄款格栅灯型材,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,4,237837,1072
所有终端,负离子灯,1,-,0.00%,0,0,1,0,0,0.0,87,87,19,33.33%,40,180991,1072
所有终端,超市灯光源,1,-,0.00%,0,0,1,0,0,0.0,207,207,8,0.00%,21,163595,1072
所有终端,超市货架照明灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,6,0.00%,12,188384,1072
所有终端,运动场照明,1,-,0.00%,0,0,1,0,0,0.0,6,6,4,100.00%,6,220830,1072
所有终端,铁皮 格栅灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,5,224494,1072
所有终端,铁皮格栅灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,5,225361,1072
所有终端,铝扣板吊顶灯led灯,1,-,0.00%,0,0,1,0,0,0.0,93,93,6,100.00%,12,185765,1072
所有终端,铝扣板灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,33,50.00%,56,178914,1072
所有终端,长条led,1,0.00%,0.00%,0,0,1,0,0,0.0,174,174,6,0.00%,14,181494,1072
所有终端,集成吊顶灯,1,0.00%,0.00%,0,0,1,0,0,0.0,-,-,31,45.45%,23,256997,1121
所有终端,高显指护眼灯具,1,-,0.00%,0,0,1,0,0,0.0,497,497,11,0.00%,35,142899,1072
所有终端,高棚灯,1,-,0.00%,0,0,1,0,0,0.0,642,642,18,100.00%,58,121508,1072
收藏网址：sycm.1688.com/ms，让数据帮您生意参谋！点此进入,,,,,,,,,,,,,,,,,
终端类型,搜索词,展现次数,展现次数增幅,点击转化率,访客数,浏览量,有展现的商品数,引导下单买家数,引导支付买家数,引导支付金额,最好排名,平均排名,全网搜索指数,全网点击率,全网商品指数,全网供需指数,包月推广价
所有终端,防眩目球馆灯,10,233.33%,20.00%,1,2,1,0,0,0.0,5,9,11,100.00%,11,237837,1072
所有终端,植物灯,9,28.57%,0.00%,0,0,1,0,0,0.0,365,432,378,44.59%,702,193541,1573
所有终端,球馆灯,9,350.00%,0.00%,0,0,3,0,0,0.0,-,-,37,0.00%,88,148854,1072
所有终端,格栅灯,8,33.33%,0.00%,0,0,2,0,0,0.0,52,150,85,28.57%,148,206532,1072
所有终端,教室护眼灯,7,133.33%,0.00%,0,0,3,0,0,0.0,7,58,10,50.00%,13,213278,1072
所有终端,植物生长灯,7,0.00%,0.00%,0,0,1,0,0,0.0,213,349,253,36.36%,527,184390,1076
所有终端,照明灯,7,75.00%,0.00%,0,0,1,0,0,0.0,5,19,49,31.25%,50,240649,1072
所有终端,台球灯桌球灯无影,6,-,0.00%,0,0,1,0,0,0.0,5,25,12,100.00%,12,187095,1072
所有终端,教室格栅灯,6,-,0.00%,0,0,5,0,0,0.0,14,311,13,100.00%,35,142899,1072
所有终端,羽毛球馆灯,6,-50.00%,0.00%,0,0,1,0,0,0.0,2,3,14,66.67%,22,207072,1072
所有终端,吊灯,5,0.00%,0.00%,0,0,1,0,0,0.0,94,106,1389,52.29%,2630,194280,4583
所有终端,台球灯,4,33.33%,0.00%,0,0,1,0,0,0.0,11,69,40,80.00%,44,226210,1072
所有终端,图书馆台灯,4,-,0.00%,0,0,4,0,0,0.0,53,218,11,100.00%,34,144161,1072
所有终端,深圳市犇拓电子科技有限公司,4,-,0.00%,0,0,4,0,0,0.0,1,2,3,0.00%,1,321631,1072
所有终端,全光谱吸顶灯,3,-25.00%,0.00%,0,0,1,0,0,0.0,279,312,139,67.50%,164,228497,1072
所有终端,室内篮球场定制灯,3,-,33.33%,1,1,3,0,0,0.0,4,117,6,100.00%,15,176727,1072
所有终端,护眼台灯,3,-,0.00%,0,0,1,0,0,0.0,-,-,360,34.29%,679,164362,1408
所有终端,植物灯光源,3,200.00%,0.00%,0,0,1,0,0,0.0,81,83,12,100.00%,22,162018,1072
所有终端,球场灯照明灯,3,200.00%,0.00%,0,0,1,0,0,0.0,6,10,10,33.33%,8,247689,1072
所有终端,篮球专用灯,3,-50.00%,0.00%,0,0,1,0,0,0.0,2,3,4,100.00%,4,243391,1072
所有终端,网球场专用灯,3,-,0.00%,0,0,3,0,0,0.0,-,-,15,0.00%,41,135928,1072
所有终端,羽毛球馆专用灯,3,0.00%,0.00%,0,0,2,0,0,0.0,5,6,12,33.33%,18,215953,1072
所有终端,量子点led灯,3,-,0.00%,0,0,3,0,0,0.0,4,5,3,0.00%,3,255708,1072
所有终端,长条灯,3,-,0.00%,0,0,1,0,0,0.0,77,78,98,50.00%,145,216168,1486
所有终端,工厂灯,2,100.00%,0.00%,0,0,1,0,0,0.0,37,37,4,100.00%,4,233992,1072
所有终端,平板灯led 集成吊顶灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,28,75.00%,44,188804,1072
所有终端,教室灯,2,-,0.00%,0,0,1,0,0,0.0,14,49,22,20.00%,38,203722,1072
所有终端,条形灯,2,-,0.00%,0,0,1,0,0,0.0,11,11,74,60.00%,197,164362,1072
所有终端,植物灯生长灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,52,45.45%,97,197787,1072
所有终端,生长灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,16,0.00%,30,193541,1072
所有终端,篮球场照明灯,2,100.00%,0.00%,0,0,1,0,0,0.0,6,7,8,100.00%,8,205709,1072
所有终端,篮球馆灯,2,-,0.00%,0,0,1,0,0,0.0,8,8,5,100.00%,10,195364,1072
所有终端,长条形补光灯,2,-,0.00%,0,0,2,0,0,0.0,239,402,12,100.00%,30,148854,1072
所有终端,面板灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,91,17.39%,123,217850,1074
所有终端,黑板灯,2,-,0.00%,0,0,2,0,0,0.0,19,38,7,0.00%,7,239813,1072
所有终端,LED黑板灯,12,-,0.00%,0,0,7,0,0,0.0,11,192,0,-,0,0,1072
所有终端,Led长条灯,2,-,0.00%,0,0,1,0,0,0.0,42,46,0,-,0,0,1187
所有终端,RC095V,2,-,0.00%,0,0,2,0,0,0.0,93,194,0,-,0,0,1072
所有终端,柔和H3,2,-,0.00%,0,0,1,0,0,0.0,4,4,0,-,0,0,1072
所有终端,30W智能吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,4500k H1,1,-,0.00%,0,0,1,0,0,0.0,91,91,0,-,0,0,1072
所有终端,LED 名画,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED 电子名画,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED中央格栅行车标记灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED吊灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,94,94,0,-,0,0,1072
所有终端,LED条形灯,1,0.00%,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED条灯,1,-,0.00%,0,0,1,0,0,0.0,49,49,0,-,0,0,1072
所有终端,LED条灯块,1,-,0.00%,0,0,1,0,0,0.0,84,84,0,-,0,0,1072
所有终端,LED球场灯,1,0.00%,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED线条灯,1,-,0.00%,0,0,1,0,0,0.0,253,253,0,-,0,0,1072
所有终端,led 羽毛条,1,-,0.00%,0,0,1,0,0,0.0,-,-,5,0.00%,9,199110,1072
所有终端,led植物,1,-,0.00%,0,0,1,0,0,0.0,-,-,16,0.00%,45,132770,1072
所有终端,led灯工厂灯,1,-,0.00%,0,0,1,0,0,0.0,13,13,3,0.00%,2,262343,1072
所有终端,led灯管批发,1,-,0.00%,0,0,1,0,0,0.0,289,289,12,33.33%,19,212581,1072
所有终端,led超薄护眼吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,256,256,9,100.00%,24,157785,1072
所有终端,led长条灯,1,0.00%,0.00%,0,0,1,0,0,0.0,-,-,30,28.57%,45,210907,1187
所有终端,led长条灯灯管,1,-,0.00%,0,0,1,0,0,0.0,10,10,6,100.00%,10,197109,1072
所有终端,Контейнеры,1,-,0.00%,0,0,1,0,0,0.0,15,15,3,0.00%,2,267504,1072
所有终端,Куртки,1,-,0.00%,0,0,1,0,0,0.0,17,17,7,0.00%,5,257783,1072
所有终端,беспроводные наушники,1,-,0.00%,0,0,1,0,0,0.0,-,-,6,0.00%,5,255708,1072
所有终端,сушилка для белья,1,0.00%,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,4,240531,1072
所有终端,人体感应长条格栅灯,1,-,0.00%,0,0,1,0,0,0.0,167,167,8,0.00%,14,179966,1072
所有终端,体育场所灯饰,1,-,0.00%,0,0,1,0,0,0.0,254,254,12,0.00%,38,140251,1072
所有终端,全光谱云朵吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,338,338,10,50.00%,21,191241,1072
所有终端,全光谱儿童房灯,1,-,0.00%,0,0,1,0,0,0.0,287,287,13,100.00%,41,135928,1072
所有终端,全光谱极薄吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,241,241,9,100.00%,22,161206,1072
所有终端,全光谱餐吊灯,1,-,0.00%,0,0,1,0,0,0.0,841,841,18,100.00%,59,121508,1072
所有终端,八球灯,1,-,0.00%,0,0,1,0,0,0.0,11,11,4,0.00%,4,233992,1072
所有终端,内红点瞄准器镜,1,-,0.00%,0,0,1,0,0,0.0,121,121,17,0.00%,15,251488,1072
所有终端,办公室灯,1,0.00%,0.00%,0,0,1,0,0,0.0,286,286,33,50.00%,57,206532,1072
所有终端,办公长条灯,1,-,0.00%,0,0,1,0,0,0.0,82,82,5,100.00%,7,208130,1072
所有终端,加湿器 音响小夜灯,1,-,0.00%,0,0,1,0,0,0.0,248,248,8,100.00%,18,169361,1072
所有终端,半弧长条灯,1,-,0.00%,0,0,1,0,0,0.0,49,49,5,100.00%,9,201634,1072
所有终端,厕所照明,1,-,0.00%,0,0,1,0,0,0.0,-,-,40,0.00%,117,121508,1072
所有终端,双控定时植物生长灯,1,-,0.00%,0,0,1,0,0,0.0,99,99,6,0.00%,11,189221,1072
所有终端,台灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,2935,43.87%,4977,197787,8192
所有终端,台球灯套件,1,-,0.00%,0,0,1,0,0,0.0,6,6,4,0.00%,5,230513,1072
所有终端,吊灯工厂灯,1,-,0.00%,0,0,1,0,0,0.0,7,7,6,50.00%,3,274948,1072
所有终端,吊灯是现代的,1,-,0.00%,0,0,1,0,0,0.0,-,-,27,0.00%,85,108972,1072
所有终端,吊顶方型灯135/45,1,-,0.00%,0,0,1,0,0,0.0,241,241,7,100.00%,15,177835,1072
所有终端,吊顶栅栏 10公分方格平面灯,1,-,0.00%,0,0,1,0,0,0.0,51,51,4,0.00%,7,212109,1072
所有终端,吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,1488,1488,2535,58.18%,4002,202840,13610
所有终端,喇叭植物灯,1,-,0.00%,0,0,1,0,0,0.0,3,3,3,100.00%,2,270291,1072
所有终端,学习灯吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,327,327,12,0.00%,30,176727,1072
所有终端,学习用品,1,-,0.00%,0,0,1,0,0,0.0,129,129,420,40.24%,768,193912,1256
所有终端,室内羽毛球灯,1,-,0.00%,0,0,1,0,0,0.0,4,4,4,100.00%,4,240531,1072
所有终端,工厂灯照明,1,-,0.00%,0,0,1,0,0,0.0,46,46,7,0.00%,15,177285,1072
所有终端,工矿灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,251,45.95%,528,177285,1892
所有终端,平板灯工程,1,-,0.00%,0,0,1,0,0,0.0,-,-,5,0.00%,9,200075,1072
所有终端,廁所燈飾,1,-,0.00%,0,0,1,0,0,0.0,-,-,10,0.00%,26,154054,1072
所有终端,手动搜索关键词：办公室长条灯,1,-,0.00%,0,0,1,0,0,0.0,43,43,5,0.00%,8,206260,1072
所有终端,护眼教室灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,5,0.00%,5,222519,1072
所有终端,无频闪,1,-,0.00%,0,0,1,0,0,0.0,6,6,3,0.00%,1,305023,1072
所有终端,条形灯led灯,1,-,0.00%,0,0,1,0,0,0.0,252,252,9,100.00%,25,155962,1072
所有终端,格栅灯led灯,1,-,0.00%,0,0,1,0,0,0.0,57,57,4,100.00%,5,229440,1072
所有终端,格栅黑板灯套件,1,-,0.00%,0,0,1,0,0,0.0,45,45,4,0.00%,7,210907,1072
所有终端,桌球吊灯,1,-,0.00%,0,0,1,0,0,0.0,159,159,8,100.00%,19,167293,1072
所有终端,植物灯具,1,-,0.00%,0,0,1,0,0,0.0,436,436,9,100.00%,24,158668,1072
所有终端,LED长条灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,52,52,0,-,0,0,1187
所有终端,办公室LED灯 ,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,照明,1,-,0.00%,0,0,1,0,0,0.0,82,82,52,14.29%,72,220057,1072
所有终端,硕亮集成吊顶办公室照明灯,1,-,0.00%,0,0,1,0,0,0.0,83,83,4,0.00%,7,210168,1072
所有终端,硕亮集成吊顶照明灯,1,-,0.00%,0,0,1,0,0,0.0,43,43,4,0.00%,4,239083,1072
所有终端,篮球场定制灯,1,-,0.00%,0,0,1,0,0,0.0,4,4,6,0.00%,12,186213,1072
所有终端,篮球场灯,1,0.00%,0.00%,0,0,1,0,0,0.0,4,4,3,100.00%,2,262343,1072
所有终端,线条灯拼接件,1,-,0.00%,0,0,1,0,0,0.0,-,-,16,100.00%,51,127524,1072
所有终端,美式桌球吊灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,6,100.00%,14,181494,1072
所有终端,羽毛球灯具,1,-,100.00%,1,1,1,0,0,0.0,4,4,3,100.00%,2,293228,1072
所有终端,舞蹈室拍摄专用灯,1,-,0.00%,0,0,1,0,0,0.0,46,46,8,100.00%,23,160377,1072
所有终端,节能吊顶灯,1,-,0.00%,0,0,1,0,0,0.0,90,90,4,0.00%,6,216595,1072
所有终端,蓝牙植物灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,7,214413,1072
所有终端,街舞工作室灯,1,-,0.00%,0,0,1,0,0,0.0,39,39,5,100.00%,8,205709,1072
所有终端,超薄吸顶灯全光谱,1,-,0.00%,0,0,1,0,0,0.0,240,240,12,66.67%,22,205431,1072
所有终端,遥控吊灯,1,-,0.00%,0,0,1,0,0,0.0,403,403,13,0.00%,41,135928,1072
所有终端,铝材办公灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,17,0.00%,47,131095,1072
所有终端,长条形led补光灯,1,-,0.00%,0,0,1,0,0,0.0,163,163,5,100.00%,11,192022,1072
所有终端,长条灯led灯,1,-,0.00%,0,0,1,0,0,0.0,99,99,25,42.86%,24,237963,1072
所有终端,长臂台灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,25,33.33%,59,165115,1072
所有终端,防眩办公灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,8,100.00%,16,174415,1072
所有终端,雅迪莱特无影灯,1,-,0.00%,0,0,1,0,0,0.0,9,9,3,0.00%,3,257783,1072
所有终端,集成吊顶办公室照明灯,1,-,0.00%,0,0,1,0,0,0.0,49,49,6,0.00%,14,179444,1072
所有终端,集成吊顶灯,1,0.00%,0.00%,0,0,1,0,0,0.0,292,292,37,41.67%,40,237963,1121
所有终端,餐厅吊顶灯民族风,1,-,0.00%,0,0,1,0,0,0.0,372,372,15,100.00%,42,134379,1072
所有终端,餐厅吊顶灯民族风单头,1,-,0.00%,0,0,1,0,0,0.0,280,280,7,0.00%,15,176161,1072
所有终端,美式LOFT工业风设计工矿灯旧铁艺复古个性创意工作室餐厅朋克吊灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,蜂窝集成LED灯,1,-,0.00%,0,0,1,0,0,0.0,96,96,0,-,0,0,1072
所有终端,集成吊顶办公室LED照明灯,1,-,0.00%,0,0,1,0,0,0.0,55,55,0,-,0,0,1072
收藏网址：sycm.1688.com/ms，让数据帮您生意参谋！点此进入,,,,,,,,,,,,,,,,,
终端类型,搜索词,展现次数,展现次数增幅,点击转化率,访客数,浏览量,有展现的商品数,引导下单买家数,引导支付买家数,引导支付金额,最好排名,平均排名,全网搜索指数,全网点击率,全网商品指数,全网供需指数,包月推广价
所有终端,羽毛球馆专用灯,13,333.33%,0.00%,0,0,1,1,0,0.0,4,4,13,66.67%,8,251215,1072
所有终端,植物灯,7,-22.22%,0.00%,0,0,1,0,0,0.0,681,681,345,53.97%,661,189633,1573
所有终端,植物生长灯,7,0.00%,0.00%,0,0,1,0,0,0.0,127,318,227,36.84%,443,185765,1076
所有终端,球馆灯,7,-22.22%,0.00%,0,0,1,0,0,0.0,4,5,15,50.00%,20,221401,1072
所有终端,格栅灯,6,-25.00%,0.00%,0,0,1,0,0,0.0,14,66,59,23.53%,78,224318,1072
所有终端,照明灯,6,-14.29%,0.00%,0,0,1,0,0,0.0,5,7,59,50.00%,92,215080,1072
所有终端,篮球场馆灯,6,-,0.00%,0,0,1,0,0,0.0,4,4,6,100.00%,7,210168,1072
所有终端,羽毛球馆灯,6,0.00%,33.33%,2,2,2,0,0,0.0,4,10,14,50.00%,17,229128,1072
